lastmonth,ip,hostname,email_score,email_score_name,dnsmatch,blacklists,ip_int,lastday,blacklists_count,blacklists_snources,second_level_domain,third_level_domain,category
2.9077966252698295,89.96.223.243,posta.aslcn2.it,,Neutral,1,[object Object],1499521011,3.5394708822893106,0,,aslcn2.it,posta.aslcn2.it,enterprise
3.7637135038097087,89.96.225.85,mail.infogare.net,,Good,1,[object Object],1499521365,3.664509125022895,0,,infogare.net,mail.infogare.net,enterprise
3.1393960269090173,89.96.225.86,mail.bandiegare.it,,Neutral,1,[object Object],1499521366,0,0,,bandiegare.it,mail.bandiegare.it,enterprise
3.991974615630713,89.96.227.140,smtp.nolarmadry.it,,Good,1,[object Object],1499521932,4.292775132428255,0,,nolarmadry.it,smtp.nolarmadry.it,enterprise
3.0771903797516713,89.96.237.42,mail.autospedg.com,,Good,1,[object Object],1499524394,3.3631805425600065,0,,autospedg.com,mail.autospedg.com,enterprise
3.0143572020464693,89.96.244.55,89-96-244-55.ip14.fastwebnet.it,,Neutral,1,[object Object],1499526199,3.0627475153500248,0,,fastwebnet.it,ip14.fastwebnet.it,consumer
3.433324413217594,89.96.244.164,mail.temporary.it,,Good,1,[object Object],1499526308,3.5394708822893106,0,,temporary.it,mail.temporary.it,enterprise
3.0360148475008844,89.96.246.8,89-96-246-8.ip14.fastwebnet.it,,Neutral,1,[object Object],1499526664,3.7612400105869175,0,,fastwebnet.it,ip14.fastwebnet.it,consumer
2.9938934051172645,89.96.247.11,mail.martinengocommunication.com,,Neutral,1,[object Object],1499526923,0,0,,martinengocommunication.com,mail.martinengocommunication.com,enterprise
2.991042907141594,89.96.251.94,mail.eurosupport.it,,Neutral,1,[object Object],1499528030,3.0627475153500248,0,,eurosupport.it,mail.eurosupport.it,enterprise
3.161041480179491,89.97.31.215,89-97-31-215.ip15.fastwebnet.it,,Poor,1,[object Object],1499537367,3.0627475153500248,1,cbl.abuseat.org,fastwebnet.it,ip15.fastwebnet.it,consumer
3.3034830549488357,89.97.63.190,89-97-63-190.ip16.fastwebnet.it,,Poor,1,[object Object],1499545534,3.5394708822893106,1,cbl.abuseat.org,fastwebnet.it,ip16.fastwebnet.it,consumer
3.800488861925394,89.97.69.11,relay3.gse.it,,Good,1,[object Object],1499546891,4.103706123028931,0,,gse.it,relay3.gse.it,enterprise
3.7963949024967776,89.97.69.12,relay4.gse.it,,Good,1,[object Object],1499546892,4.038599749210265,0,,gse.it,relay4.gse.it,enterprise
3.794061070499607,89.97.69.13,relay2.gse.it,,Good,1,[object Object],1499546893,3.9873974651493196,0,,gse.it,relay2.gse.it,enterprise
3.8122720168132367,89.97.69.15,relay1.gse.it,,Good,1,[object Object],1499546895,3.9873974651493196,0,,gse.it,relay1.gse.it,enterprise
3.104271954008892,89.97.73.75,static.89-97-73-75.ip16.fastwebnet.it,,Neutral,0,[object Object],1499547979,0,0,,fastwebnet.it,ip16.fastwebnet.it,consumer
2.9945225252864947,89.97.75.2,fortimail.mailsecurity.fastcloud.it,,Neutral,1,[object Object],1499548418,3.6865167372241863,0,,fastcloud.it,mailsecurity.fastcloud.it,enterprise
3.3673107448130812,89.97.75.9,gw04.mailsecurity.fastcloud.it,,Neutral,1,[object Object],1499548425,3.3851881547612983,0,,fastcloud.it,mailsecurity.fastcloud.it,enterprise
3.0764034571147283,89.97.76.11,89-97-76-11.ip16.fastwebnet.it,,Neutral,1,[object Object],1499548683,3.6865167372241863,0,,fastwebnet.it,ip16.fastwebnet.it,consumer
3.437267924762784,89.97.76.133,89-97-76-133.ip16.fastwebnet.it,,Poor,1,[object Object],1499548805,4.9038649856138665,1,cbl.abuseat.org,fastwebnet.it,ip16.fastwebnet.it,consumer
3.1826846257718455,89.97.79.10,smtp.invitalia.it,,Neutral,0,[object Object],1499549450,3.084755127551316,0,,invitalia.it,smtp.invitalia.it,enterprise
3.295076731982143,89.97.88.19,mail1.comune.napoli.it,,Good,1,[object Object],1499551763,3.5614784944906024,0,,comune.napoli.it,mail1.comune.napoli.it,enterprise
3.273481390627124,89.97.106.207,89-97-106-207.ip17.fastwebnet.it,,Poor,1,[object Object],1499556559,0,1,cbl.abuseat.org,fastwebnet.it,ip17.fastwebnet.it,consumer
3.3473815397791253,89.97.119.174,89-97-119-174.ip17.fastwebnet.it,,Poor,1,[object Object],1499559854,3.783247622788209,1,cbl.abuseat.org,fastwebnet.it,ip17.fastwebnet.it,consumer
3.34960759818254,89.97.145.8,89-97-145-8.ip17.fastwebnet.it,,Poor,1,[object Object],1499566344,0,1,cbl.abuseat.org,fastwebnet.it,ip17.fastwebnet.it,consumer
3.054177648032058,89.97.150.210,89-97-150-210.ip18.fastwebnet.it,,Neutral,1,[object Object],1499567826,0,0,,fastwebnet.it,ip18.fastwebnet.it,consumer
2.9280241664884548,89.97.163.47,mail.scf.gov.it,,Good,0,[object Object],1499570991,3.5614784944906024,0,,scf.gov.it,mail.scf.gov.it,enterprise
3.0422405641298913,89.97.169.139,0001m012eg01lsv.mlsoftware.it,,Neutral,1,[object Object],1499572619,0,0,,mlsoftware.it,0001m012eg01lsv.mlsoftware.it,enterprise
3.55850223940879,89.97.173.26,mail.terminalvideo.com,,Good,1,[object Object],1499573530,3.862508490154583,0,,terminalvideo.com,mail.terminalvideo.com,enterprise
3.564092693486618,89.97.174.199,mail.snai.it,,Neutral,1,[object Object],1499573959,0,0,,snai.it,mail.snai.it,enterprise
3.98038695842555,89.97.177.3,scon03.inps.it,,Good,1,[object Object],1499574531,4.531486836603579,0,,inps.it,scon03.inps.it,enterprise
3.992763542644649,89.97.177.19,scon03.inps.it,,Good,1,[object Object],1499574547,4.4822654016671395,0,,inps.it,scon03.inps.it,enterprise
2.8796852272782094,89.97.197.105,fw.carpigianigroup.com,,Neutral,1,[object Object],1499579753,3.5614784944906024,0,,carpigianigroup.com,fw.carpigianigroup.com,enterprise
3.0907291540867785,89.97.204.34,mail.cetspa.it,,Neutral,1,[object Object],1499581474,3.9873974651493196,0,,cetspa.it,mail.cetspa.it,enterprise
3.3201122898642996,89.97.204.43,makeventi.it,,Good,0,[object Object],1499581483,3.9873974651493196,0,,makeventi.it,.makeventi.it,enterprise
3.614642576325666,89.97.207.50,eolo.tp-net.it,,Good,0,[object Object],1499582258,4.531486836603579,0,,tp-net.it,eolo.tp-net.it,enterprise
3.15897120488126,89.97.227.137,89-97-227-137.ip19.fastwebnet.it,,Neutral,1,[object Object],1499587465,4.546700327977765,0,,fastwebnet.it,ip19.fastwebnet.it,consumer
2.970956345393461,89.97.227.141,mail.hdia.it,,Good,1,[object Object],1499587469,0,0,,hdia.it,mail.hdia.it,enterprise
3.3542018516483916,89.97.227.190,89-97-227-190.ip19.fastwebnet.it,,Good,1,[object Object],1499587518,3.862508490154583,0,,fastwebnet.it,ip19.fastwebnet.it,consumer
2.921512939632033,89.97.230.146,mailserver2.unimaticaspa.it,,Neutral,1,[object Object],1499588242,3.3851881547612983,0,,unimaticaspa.it,mailserver2.unimaticaspa.it,enterprise
2.940523644664497,89.97.231.84,mail.gaea.it,,Neutral,1,[object Object],1499588436,3.3851881547612983,0,,gaea.it,mail.gaea.it,enterprise
2.9155217813343195,89.97.232.154,mx1.labservice.it,,Neutral,1,[object Object],1499588762,0,0,,labservice.it,mx1.labservice.it,enterprise
4.191132707011493,89.97.233.16,mx1.universoimprese.it,,Good,1,[object Object],1499588880,4.531486836603579,0,,universoimprese.it,mx1.universoimprese.it,enterprise
3.1802319847953453,89.97.233.43,89-97-233-43.ip19.fastwebnet.it,,Neutral,1,[object Object],1499588907,3.783247622788209,0,,fastwebnet.it,ip19.fastwebnet.it,consumer
3.537252886960627,89.97.236.28,mail.apra.it,,Good,1,[object Object],1499589660,4.038599749210265,0,,apra.it,mail.apra.it,enterprise
4.462736162998404,89.97.236.171,mail.sicurezzapostale.it,,Good,1,[object Object],1499589803,4.737543214728596,0,,sicurezzapostale.it,mail.sicurezzapostale.it,enterprise
4.5091903450342565,89.97.236.181,mailpeo.sicurezzapostale.it,,Good,1,[object Object],1499589813,4.9764212206047596,0,,sicurezzapostale.it,mailpeo.sicurezzapostale.it,enterprise
3.4163835570579155,89.97.236.231,mailgw.comune.ancona.it,,Good,1,[object Object],1499589863,4.08427761845219,0,,comune.ancona.it,mailgw.comune.ancona.it,enterprise
3.4120846391531825,89.97.241.200,mail.unisal.it,,Good,1,[object Object],1499591112,3.6865167372241863,0,,unisal.it,mail.unisal.it,enterprise
3.1739751140948225,89.97.254.26,89-97-254-26.ip2.fastwebnet.it,,Neutral,1,[object Object],1499594266,0,0,,fastwebnet.it,ip2.fastwebnet.it,consumer
2.9076588258727427,89.97.255.134,mail.fcr.re.it,,Good,1,[object Object],1499594630,3.5614784944906024,0,,fcr.re.it,mail.fcr.re.it,enterprise
2.928999983044652,92.42.80.159,spamfw01.gamenetgroup.it,,Neutral,1,[object Object],1546277023,3.3851881547612983,0,,gamenetgroup.it,spamfw01.gamenetgroup.it,enterprise
2.885773957154941,92.42.80.172,spamfw02.gamenetgroup.it,,Neutral,0,[object Object],1546277036,3.3851881547612983,0,,gamenetgroup.it,spamfw02.gamenetgroup.it,enterprise
3.3749634106882507,92.223.130.50,92-223-130-50.ip274.fastwebnet.it,,Poor,0,[object Object],1558151730,0,1,cbl.abuseat.org,fastwebnet.it,ip274.fastwebnet.it,consumer
2.8777701320879423,92.223.149.70,mail.coscon.it,,Neutral,1,[object Object],1558156614,3.3851881547612983,0,,coscon.it,mail.coscon.it,enterprise
3.1084088352340453,92.223.150.138,92-223-150-138.ip274.fastwebnet.it,,Neutral,0,[object Object],1558156938,3.084755127551316,0,,fastwebnet.it,ip274.fastwebnet.it,consumer
2.884571326644236,92.223.152.105,92-223-152-105.ip274.fastwebnet.it,,Poor,0,[object Object],1558157417,0,1,cbl.abuseat.org,fastwebnet.it,ip274.fastwebnet.it,consumer
3.2896940045952556,92.223.153.227,mail.setgroup.com,,Good,1,[object Object],1558157795,3.3851881547612983,0,,setgroup.com,mail.setgroup.com,enterprise
3.27622868126194,92.223.155.235,smtp.indutexspa.com,,Poor,1,[object Object],1558158315,3.9873974651493196,0,,indutexspa.com,smtp.indutexspa.com,enterprise
2.9203863149347833,92.223.168.172,92-223-168-172.ip274.fastwebnet.it,,Neutral,0,[object Object],1558161580,3.783247622788209,0,,fastwebnet.it,ip274.fastwebnet.it,consumer
3.0935743798649993,92.223.168.220,webmail.burkeburke.com,,Neutral,1,[object Object],1558161628,4.125713735230223,0,,burkeburke.com,webmail.burkeburke.com,enterprise
3.0727570565395608,92.223.169.156,smtp.imageline.it,,Neutral,1,[object Object],1558161820,0,0,,imageline.it,smtp.imageline.it,enterprise
3.6065343139171455,92.223.172.140,smtpdea.deagostini.com,,Good,1,[object Object],1558162572,3.6865167372241863,0,,deagostini.com,smtpdea.deagostini.com,enterprise
2.9072845783880252,92.223.173.200,mx1.clinicasangiorgio.it,,Neutral,1,[object Object],1558162888,3.084755127551316,0,,clinicasangiorgio.it,mx1.clinicasangiorgio.it,enterprise
3.3882250385160058,92.223.176.242,mail.saistours.com,,Neutral,1,[object Object],1558163698,3.9873974651493196,0,,saistours.com,mail.saistours.com,enterprise
4.121311071740374,92.223.182.251,92-223-182-251.ip275.fastwebnet.it,,Poor,1,[object Object],1558165243,0,1,cbl.abuseat.org,fastwebnet.it,ip275.fastwebnet.it,consumer
2.991042907141594,92.223.186.220,mail.fidea.com,,Neutral,1,[object Object],1558166236,0,0,,fidea.com,mail.fidea.com,enterprise
3.736330640657933,92.223.187.218,ailux.org,,Poor,1,[object Object],1558166490,0,0,,ailux.org,.ailux.org,enterprise
3.2190581447221196,92.223.188.58,serverweb.officinabiomedica.it,,Neutral,1,[object Object],1558166586,3.3851881547612983,0,,officinabiomedica.it,serverweb.officinabiomedica.it,enterprise
3.961693820281651,92.223.191.27,mail4.aracneeditrice.com,,Good,1,[object Object],1558167323,0,0,,aracneeditrice.com,mail4.aracneeditrice.com,enterprise
4.121747843101436,92.223.191.28,mail5.aracneeditrice.com,,Good,1,[object Object],1558167324,0,0,,aracneeditrice.com,mail5.aracneeditrice.com,enterprise
3.1755717085180093,92.223.193.73,smtp.sender.eglue.it,,Neutral,1,[object Object],1558167881,0,0,,eglue.it,sender.eglue.it,enterprise
3.2008312648725727,92.223.193.214,posta2.vittoriaassicurazioni.it,,Good,0,[object Object],1558168022,3.5614784944906024,0,,vittoriaassicurazioni.it,posta2.vittoriaassicurazioni.it,enterprise
3.1902892989435614,92.223.193.215,posta.vittoriaassicurazioni.it,,Good,0,[object Object],1558168023,3.9293415305750377,0,,vittoriaassicurazioni.it,posta.vittoriaassicurazioni.it,enterprise
3.1268493508866966,92.223.199.202,92-223-199-202.ip275.fastwebnet.it,,Neutral,1,[object Object],1558169546,3.5614784944906024,0,,fastwebnet.it,ip275.fastwebnet.it,consumer
3.532365448691978,92.223.202.104,relay.vortice-italy.com,,Good,1,[object Object],1558170216,3.783247622788209,0,,vortice-italy.com,relay.vortice-italy.com,enterprise
3.3813208085611706,92.223.207.42,mail3.artcrafts.it,,Neutral,1,[object Object],1558171434,3.084755127551316,0,,artcrafts.it,mail3.artcrafts.it,enterprise
2.979933762988663,92.223.208.227,mail.digi.it,,Good,1,[object Object],1558171875,3.3851881547612983,0,,digi.it,mail.digi.it,enterprise
2.989985417573656,92.223.210.246,92-223-210-246.ip275.fastwebnet.it,,Neutral,1,[object Object],1558172406,0,0,,fastwebnet.it,ip275.fastwebnet.it,consumer
3.1984792662345956,92.223.213.48,smtp.accatre-stp.it,,Neutral,1,[object Object],1558172976,3.6865167372241863,0,,accatre-stp.it,smtp.accatre-stp.it,enterprise
3.031138145474374,92.223.213.114,92-223-213-114.ip275.fastwebnet.it,,Neutral,1,[object Object],1558173042,3.3851881547612983,0,,fastwebnet.it,ip275.fastwebnet.it,consumer
3.5825601747576785,92.223.220.4,static.92-223-220-4.ip275.fastwebnet.it,,Good,0,[object Object],1558174724,0,0,,fastwebnet.it,ip275.fastwebnet.it,consumer
3.652827518398245,92.223.220.8,92-223-220-8.ip275.fastwebnet.it,,Poor,1,[object Object],1558174728,3.084755127551316,1,cbl.abuseat.org,fastwebnet.it,ip275.fastwebnet.it,consumer
3.624227474407225,92.223.220.9,92-223-220-9.ip275.fastwebnet.it,,Good,1,[object Object],1558174729,4.198239346205174,0,,fastwebnet.it,ip275.fastwebnet.it,consumer
3.5821812546355263,92.223.220.88,92-223-220-88.ip275.fastwebnet.it,,Good,1,[object Object],1558174808,0,0,,fastwebnet.it,ip275.fastwebnet.it,consumer
3.041676948763889,92.223.221.221,srvmail.cantinesanmarzano.com,,Neutral,1,[object Object],1558175197,3.3851881547612983,0,,cantinesanmarzano.com,srvmail.cantinesanmarzano.com,enterprise
3.5819937543166254,92.223.222.82,mail.dentalica.com,,Good,1,[object Object],1558175314,3.3851881547612983,0,,dentalica.com,mail.dentalica.com,enterprise
3.090651647635311,92.223.223.20,mail.videotec.com,,Good,1,[object Object],1558175508,3.084755127551316,0,,videotec.com,mail.videotec.com,enterprise
2.940997984410432,92.223.236.220,smtp.lisaspa.it,,Good,1,[object Object],1558179036,0,0,,lisaspa.it,smtp.lisaspa.it,enterprise
3.572360630656481,92.223.244.195,mail.lucanasistemi.com,,Good,1,[object Object],1558181059,3.084755127551316,0,,lucanasistemi.com,mail.lucanasistemi.com,enterprise
3.4590729844145867,92.223.245.82,92-223-245-82.ip276.fastwebnet.it,,Poor,1,[object Object],1558181202,3.783247622788209,1,cbl.abuseat.org,fastwebnet.it,ip276.fastwebnet.it,consumer
3.782105365364247,92.223.247.194,mail.ama.it,,Good,1,[object Object],1558181826,4.163538485818565,0,,ama.it,mail.ama.it,enterprise
2.9346797937332942,93.32.16.168,93-32-16-168.ip31.fastwebnet.it,,Neutral,1,[object Object],1562382504,0,0,,fastwebnet.it,ip31.fastwebnet.it,consumer
3.035340385982223,93.32.25.119,93-32-25-119.ip31.fastwebnet.it,,Neutral,1,[object Object],1562384759,3.3851881547612983,0,,fastwebnet.it,ip31.fastwebnet.it,consumer
3.049032822954646,93.32.74.93,93-32-74-93.ip32.fastwebnet.it,,Poor,1,[object Object],1562397277,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip32.fastwebnet.it,consumer
3.764105519559548,93.32.74.145,93-32-74-145.ip32.fastwebnet.it,,Poor,1,[object Object],1562397329,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip32.fastwebnet.it,consumer
3.4139173415855444,93.33.144.63,93-33-144-63.ip44.fastwebnet.it,,Neutral,1,[object Object],1562480703,3.6865167372241863,0,,fastwebnet.it,ip44.fastwebnet.it,consumer
3.1935430694995497,93.33.162.111,93-33-162-111.ip45.fastwebnet.it,,Poor,1,[object Object],1562485359,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip45.fastwebnet.it,consumer
4.099822155906636,93.33.193.24,smtp.bonatti.it,,Good,1,[object Object],1562493208,4.288427460813301,0,,bonatti.it,smtp.bonatti.it,enterprise
3.708747837328429,93.33.200.155,93-33-200-155.ip46.fastwebnet.it,,Neutral,1,[object Object],1562495131,3.3851881547612983,0,,fastwebnet.it,ip46.fastwebnet.it,consumer
2.997126082137231,93.33.203.92,93-33-203-92.ip46.fastwebnet.it,,Good,1,[object Object],1562495836,3.084755127551316,0,,fastwebnet.it,ip46.fastwebnet.it,consumer
2.888189865174232,93.33.211.13,93-33-211-13.ip46.fastwebnet.it,,Neutral,1,[object Object],1562497805,0,0,,fastwebnet.it,ip46.fastwebnet.it,consumer
3.1713439258044693,93.33.214.186,mx1.previero.it,,Good,1,[object Object],1562498746,3.783247622788209,0,,previero.it,mx1.previero.it,enterprise
3.4948685833178805,93.33.225.102,mail02.consiglioveneto.it,,Good,1,[object Object],1562501478,3.9873974651493196,0,,consiglioveneto.it,mail02.consiglioveneto.it,enterprise
3.12476434257946,93.33.241.235,93-33-241-235.ip46.fastwebnet.it,,Neutral,1,[object Object],1562505707,0,0,,fastwebnet.it,ip46.fastwebnet.it,consumer
2.885918877255121,93.34.6.147,mail.comune.ragusa.gov.it,,Neutral,1,[object Object],1562510995,3.5614784944906024,0,,ragusa.gov.it,comune.ragusa.gov.it,enterprise
3.171687097499756,93.34.10.196,mail.cassageometri.it,,Good,1,[object Object],1562512068,3.783247622788209,0,,cassageometri.it,mail.cassageometri.it,enterprise
3.7954858168897396,93.34.11.201,mail-dmz-frontend.provincia.venezia.it,,Neutral,1,[object Object],1562512329,3.6865167372241863,0,,provincia.venezia.it,mail-dmz-frontend.provincia.venezia.it,enterprise
3.6477386211822025,93.34.11.202,mail-dmz-smtp.provincia.venezia.it,,Neutral,1,[object Object],1562512330,0,0,,provincia.venezia.it,mail-dmz-smtp.provincia.venezia.it,enterprise
4.016457291767725,93.34.14.163,mx1.siad.eu,,Good,1,[object Object],1562513059,4.531486836603579,0,,siad.eu,mx1.siad.eu,enterprise
4.3278365588262755,93.34.81.74,93-34-81-74.ip48.fastwebnet.it,,Poor,1,[object Object],1562530122,4.686367469485338,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip48.fastwebnet.it,consumer
3.3727357196523715,93.34.93.96,93-34-93-96.ip49.fastwebnet.it,,Poor,1,[object Object],1562533216,0,1,pbl.spamhaus.org,fastwebnet.it,ip49.fastwebnet.it,consumer
3.184582705197487,93.34.112.212,93-34-112-212.ip49.fastwebnet.it,,Poor,1,[object Object],1562538196,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip49.fastwebnet.it,consumer
3.7130930637716353,93.34.113.85,93-34-113-85.ip49.fastwebnet.it,,Poor,1,[object Object],1562538325,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip49.fastwebnet.it,consumer
2.992000557985866,93.34.115.101,93-34-115-101.ip49.fastwebnet.it,,Poor,1,[object Object],1562538853,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip49.fastwebnet.it,consumer
4.342526143578526,93.34.138.229,93-34-138-229.ip50.fastwebnet.it,,Poor,1,[object Object],1562544869,4.602834989949885,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip50.fastwebnet.it,consumer
3.0723125725612763,93.34.139.89,93-34-139-89.ip50.fastwebnet.it,,Poor,1,[object Object],1562544985,3.5614784944906024,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip50.fastwebnet.it,consumer
3.6688289746366665,93.34.140.66,93-34-140-66.ip50.fastwebnet.it,,Poor,1,[object Object],1562545218,3.9293415305750377,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip50.fastwebnet.it,consumer
3.331582503823548,93.34.143.87,93-34-143-87.ip50.fastwebnet.it,,Poor,1,[object Object],1562546007,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip50.fastwebnet.it,consumer
3.2910724206236517,93.34.147.245,93-34-147-245.ip50.fastwebnet.it,,Poor,1,[object Object],1562547189,3.6865167372241863,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip50.fastwebnet.it,consumer
3.4800673376703215,93.34.148.140,93-34-148-140.ip50.fastwebnet.it,,Poor,1,[object Object],1562547340,0,1,pbl.spamhaus.org,fastwebnet.it,ip50.fastwebnet.it,consumer
3.9403848935992403,93.34.159.7,93-34-159-7.ip50.fastwebnet.it,,Poor,1,[object Object],1562550023,4.426743730894204,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip50.fastwebnet.it,consumer
3.4902498565021944,93.34.212.197,93-34-212-197.ip51.fastwebnet.it,,Poor,1,[object Object],1562563781,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip51.fastwebnet.it,consumer
4.204554253824532,93.34.215.98,93-34-215-98.ip51.fastwebnet.it,,Poor,1,[object Object],1562564450,4.515676771666111,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip51.fastwebnet.it,consumer
3.4345434204445113,93.34.221.4,93-34-221-4.ip51.fastwebnet.it,,Poor,1,[object Object],1562565892,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip51.fastwebnet.it,consumer
3.6329535995284137,93.34.223.186,93-34-223-186.ip51.fastwebnet.it,,Poor,1,[object Object],1562566586,4.628379788012235,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip51.fastwebnet.it,consumer
3.3698313629994425,93.34.232.92,93-34-232-92.ip51.fastwebnet.it,,Poor,1,[object Object],1562568796,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip51.fastwebnet.it,consumer
3.992627567122813,93.34.233.117,93-34-233-117.ip52.fastwebnet.it,,Poor,1,[object Object],1562569077,4.08427761845219,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip52.fastwebnet.it,consumer
3.137602494893647,93.34.236.55,93-34-236-55.ip52.fastwebnet.it,,Poor,1,[object Object],1562569783,0,1,pbl.spamhaus.org,fastwebnet.it,ip52.fastwebnet.it,consumer
3.84928531207923,93.34.239.115,93-34-239-115.ip52.fastwebnet.it,,Poor,1,[object Object],1562570611,4.08427761845219,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip52.fastwebnet.it,consumer
2.880629140890174,93.35.8.118,93-35-8-118.ip52.fastwebnet.it,,Poor,1,[object Object],1562577014,0,1,pbl.spamhaus.org,fastwebnet.it,ip52.fastwebnet.it,consumer
3.051980181724706,93.35.144.149,93-35-144-149.ip55.fastwebnet.it,,Poor,1,[object Object],1562611861,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip55.fastwebnet.it,consumer
2.94406862861924,93.35.145.198,93-35-145-198.ip55.fastwebnet.it,,Poor,1,[object Object],1562612166,3.783247622788209,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip55.fastwebnet.it,consumer
3.7626618131565785,93.35.147.86,93-35-147-86.ip55.fastwebnet.it,,Poor,1,[object Object],1562612566,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip55.fastwebnet.it,consumer
3.694468280918261,93.35.175.71,93-35-175-71.ip56.fastwebnet.it,,Poor,1,[object Object],1562619719,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip56.fastwebnet.it,consumer
4.2318612124210455,93.35.181.106,93-35-181-106.ip56.fastwebnet.it,,Poor,1,[object Object],1562621290,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip56.fastwebnet.it,consumer
3.3568484773063125,93.35.182.167,93-35-182-167.ip56.fastwebnet.it,,Poor,1,[object Object],1562621607,3.9873974651493196,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip56.fastwebnet.it,consumer
2.9806832790498103,93.35.188.225,93-35-188-225.ip56.fastwebnet.it,,Poor,1,[object Object],1562623201,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip56.fastwebnet.it,consumer
4.08851478159937,93.35.219.209,93-35-219-209.ip56.fastwebnet.it,,Poor,1,[object Object],1562631121,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip56.fastwebnet.it,consumer
4.497603264564528,93.35.221.102,93-35-221-102.ip56.fastwebnet.it,,Poor,1,[object Object],1562631526,4.575693250903732,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip56.fastwebnet.it,consumer
3.799770087956553,93.35.223.239,93-35-223-239.ip57.fastwebnet.it,,Poor,1,[object Object],1562632175,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip57.fastwebnet.it,consumer
3.016860170189118,93.35.228.140,93-35-228-140.ip57.fastwebnet.it,,Poor,1,[object Object],1562633356,0,1,pbl.spamhaus.org,fastwebnet.it,ip57.fastwebnet.it,consumer
3.016354597580552,93.35.241.167,93-35-241-167.ip57.fastwebnet.it,,Poor,1,[object Object],1562636711,0,1,pbl.spamhaus.org,fastwebnet.it,ip57.fastwebnet.it,consumer
2.8944252827095975,93.35.243.50,93-35-243-50.ip57.fastwebnet.it,,Poor,1,[object Object],1562637106,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip57.fastwebnet.it,consumer
3.1768023960375658,93.35.245.31,93-35-245-31.ip57.fastwebnet.it,,Poor,1,[object Object],1562637599,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip57.fastwebnet.it,consumer
2.944303935198224,93.36.111.55,93-36-111-55.ip59.fastwebnet.it,,Poor,1,[object Object],1562668855,0,1,pbl.spamhaus.org,fastwebnet.it,ip59.fastwebnet.it,consumer
3.970699290350796,93.36.161.161,93-36-161-161.ip60.fastwebnet.it,,Poor,1,[object Object],1562681761,4.385367331473694,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip60.fastwebnet.it,consumer
3.0278513438164345,93.36.162.68,93-36-162-68.ip61.fastwebnet.it,,Poor,1,[object Object],1562681924,4.038599749210265,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip61.fastwebnet.it,consumer
2.98605838171173,93.36.167.47,93-36-167-47.ip61.fastwebnet.it,,Poor,1,[object Object],1562683183,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip61.fastwebnet.it,consumer
3.368327564671249,93.36.182.85,93-36-182-85.ip61.fastwebnet.it,,Poor,1,[object Object],1562687061,0,1,pbl.spamhaus.org,fastwebnet.it,ip61.fastwebnet.it,consumer
3.132364837976204,93.36.182.237,93-36-182-237.ip61.fastwebnet.it,,Poor,1,[object Object],1562687213,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip61.fastwebnet.it,consumer
